city,country,country_code,latitude,longitude,population,timezone
Buenavista,Mexico,MX,19.60833,-99.16944,206081,America/Mexico_City
Campeche,Mexico,MX,19.84073,-90.51676,220389,America/Merida
Cancún,Mexico,MX,21.17429,-86.84656,628306,America/Cancun
Celaya,Mexico,MX,20.52353,-100.8157,340387,America/Mexico_City
Chalco,Mexico,MX,19.26174,-98.89775,168720,America/Mexico_City
Chetumal,Mexico,MX,18.51957,-88.30397,169028,America/Cancun
Chicoloapan,Mexico,MX,19.41687,-98.90202,172919,America/Mexico_City
Chihuahua,Mexico,MX,28.63528,-106.08889,925762,America/Chihuahua
Chilpancingo,Mexico,MX,17.55228,-99.50124,187251,America/Mexico_City
Ciudad Acuña,Mexico,MX,29.32322,-100.95217,134233,America/Matamoros
Ciudad Apodaca,Mexico,MX,25.78195,-100.18839,467157,America/Monterrey
Ciudad Benito Juárez,Mexico,MX,25.64724,-100.09582,308285,America/Monterrey
Ciudad Delicias,Mexico,MX,28.19013,-105.47012,118071,America/Chihuahua
Ciudad General Escobedo,Mexico,MX,25.79698,-100.31791,454967,America/Monterrey
Ciudad Guzmán,Mexico,MX,19.70413,-103.46383,111975,America/Mexico_City
Ciudad Juárez,Mexico,MX,31.72024,-106.46084,1512450,America/Ciudad_Juarez
Ciudad López Mateos,Mexico,MX,19.55793,-99.25675,489160,America/Mexico_City
Ciudad Madero,Mexico,MX,22.2475,-97.83665,197216,America/Monterrey
Ciudad Nezahualcoyotl,Mexico,MX,19.40061,-99.01483,1104585,America/Mexico_City
Ciudad Obregón,Mexico,MX,27.48642,-109.94079,329404,America/Hermosillo
Ciudad Valles,Mexico,MX,21.99631,-99.01093,124644,America/Mexico_City
Ciudad Victoria,Mexico,MX,23.74061,-99.14364,332100,America/Monterrey
Ciudad de Villa de Álvarez,Mexico,MX,19.26722,-103.73778,117600,America/Mexico_City
Ciudad del Carmen,Mexico,MX,18.64592,-91.82991,169466,America/Merida
Coacalco,Mexico,MX,19.62923,-99.10689,277959,America/Mexico_City
Coatzacoalcos,Mexico,MX,18.14905,-94.4447,235983,America/Mexico_City
Colima,Mexico,MX,19.24473,-103.7127,146965,America/Mexico_City
Colonia Lindavista,Mexico,MX,19.49156,-99.12475,100000,America/Mexico_City
Colonia del Valle,Mexico,MX,19.38611,-99.16204,250000,America/Mexico_City
Comitán,Mexico,MX,16.24004,-92.13668,166178,America/Merida
Coyoacán,Mexico,MX,19.3467,-99.16174,620416,America/Mexico_City
Cuauhtémoc,Mexico,MX,28.40688,-106.86658,168482,America/Chihuahua
Cuauhtémoc,Mexico,MX,19.44506,-99.14612,531831,America/Mexico_City
Cuautitlán,Mexico,MX,19.67052,-99.17989,178847,America/Mexico_City
Cuautitlán Izcalli,Mexico,MX,19.64388,-99.21598,484573,America/Mexico_City
Cuautla,Mexico,MX,18.8106,-98.93525,157336,America/Mexico_City
Cuernavaca,Mexico,MX,18.9261,-99.23075,338650,America/Mexico_City
Culiacán,Mexico,MX,24.80209,-107.39421,808416,America/Mazatlan
Córdoba,Mexico,MX,18.8842,-96.92559,140896,America/Mexico_City
Delegación Cuajimalpa de Morelos,Mexico,MX,19.3692,-99.29089,160491,America/Mexico_City
Ecatepec de Morelos,Mexico,MX,19.60492,-99.06064,1645352,America/Mexico_City
Ensenada,Mexico,MX,31.87149,-116.60071,443807,America/Tijuana
Fresnillo,Mexico,MX,23.1749,-102.86785,143281,America/Mexico_City
Guadalajara,Mexico,MX,20.67738,-103.34749,1385629,America/Mexico_City
Guadalupe,Mexico,MX,25.67678,-100.25646,673616,America/Monterrey
Guadalupe,Mexico,MX,22.74678,-102.5188,170029,America/Mexico_City
Gustavo Adolfo Madero,Mexico,MX,19.49392,-99.11075,1185772,America/Mexico_City
Gómez Palacio,Mexico,MX,25.56871,-103.4996,257352,America/Monterrey
Hermosillo,Mexico,MX,29.08874,-110.96677,812229,America/Hermosillo
Heroica Guaymas,Mexico,MX,27.91989,-110.89888,117253,America/Hermosillo
Heroica Matamoros,Mexico,MX,25.87972,-97.50417,449815,America/Matamoros
Huixquilucan,Mexico,MX,19.35985,-99.35016,124846,America/Mexico_City
Iguala de la Independencia,Mexico,MX,18.34536,-99.5413,118468,America/Mexico_City
Irapuato,Mexico,MX,20.67675,-101.35628,380941,America/Mexico_City
Ixtapaluca,Mexico,MX,19.31556,-98.88284,322271,America/Mexico_City
Iztacalco,Mexico,MX,19.39528,-99.09778,384326,America/Mexico_City
Iztapalapa,Mexico,MX,19.35529,-99.06224,1815786,America/Mexico_City
Jiutepec,Mexico,MX,18.88139,-99.17778,162427,America/Mexico_City
La Paz,Mexico,MX,24.14231,-110.31316,250141,America/Mazatlan
León de los Aldama,Mexico,MX,21.12908,-101.67374,1579803,America/Mexico_City
Los Mochis,Mexico,MX,25.79097,-108.99825,256613,America/Mazatlan
Magdalena Contreras,Mexico,MX,19.33212,-99.21118,238431,America/Mexico_City
Manzanillo,Mexico,MX,19.11695,-104.34214,159853,America/Mexico_City
Mazatlán,Mexico,MX,23.22163,-106.41885,381583,America/Mazatlan
Mexicali,Mexico,MX,32.62781,-115.45446,1032686,America/Tijuana
Mexico City,Mexico,MX,19.42847,-99.12766,12294193,America/Mexico_City
Miguel Hidalgo,Mexico,MX,19.43411,-99.20024,372889,America/Mexico_City
Minatitlán,Mexico,MX,18.00011,-94.5569,112046,America/Mexico_City
Miramar,Mexico,MX,22.36094,-97.89997,118614,America/Monterrey
Monclova,Mexico,MX,26.90687,-101.42056,215271,America/Monterrey
Monterrey,Mexico,MX,25.68435,-100.31721,1135512,America/Monterrey
Morelia,Mexico,MX,19.70078,-101.18443,743275,America/Mexico_City
Mérida,Mexico,MX,20.967,-89.62318,1201000,America/Merida
Naucalpan de Juárez,Mexico,MX,19.47851,-99.23963,834434,America/Mexico_City
Navojoa,Mexico,MX,27.07057,-109.44345,113836,America/Hermosillo
Nicolás Romero,Mexico,MX,19.64177,-99.3068,281799,America/Mexico_City
Nogales,Mexico,MX,31.30862,-110.94217,212533,America/Hermosillo
Nogales,Mexico,MX,18.82776,-97.16311,22085,America/Mexico_City
Nuevo Laredo,Mexico,MX,27.47629,-99.51639,373725,America/Matamoros
Oaxaca,Mexico,MX,17.06025,-96.72544,255029,America/Mexico_City
Ojo de Agua,Mexico,MX,19.68028,-99.01,242272,America/Mexico_City
Orizaba,Mexico,MX,18.85195,-97.09957,123182,America/Mexico_City
Pachuca de Soto,Mexico,MX,20.11697,-98.73329,256584,America/Mexico_City
Parral,Mexico,MX,26.93022,-105.6664,104836,America/Chihuahua
Piedras Negras,Mexico,MX,28.70007,-100.52353,150178,America/Matamoros
Playa del Carmen,Mexico,MX,20.6274,-87.07987,149923,America/Cancun
Poza Rica de Hidalgo,Mexico,MX,20.53315,-97.45946,185242,America/Mexico_City
Puebla,Mexico,MX,32.56645,-115.35387,15168,America/Tijuana
Puebla,Mexico,MX,19.04778,-98.20723,1692181,America/Mexico_City
Puerto Vallarta,Mexico,MX,20.617,-105.23018,203342,America/Mexico_City
Reynosa,Mexico,MX,26.08005,-98.28456,589466,America/Matamoros
Salamanca,Mexico,MX,20.57196,-101.19154,160682,America/Mexico_City
Saltillo,Mexico,MX,25.42595,-100.97963,709671,America/Monterrey
San Cristóbal de las Casas,Mexico,MX,16.73006,-92.63825,215874,America/Merida
San Juan del Río,Mexico,MX,20.38897,-99.99637,138878,America/Mexico_City
San Luis Potosí,Mexico,MX,22.15234,-100.97135,722772,America/Monterrey
San Luis Río Colorado,Mexico,MX,32.4555,-114.77037,176685,America/Hermosillo
San Martin Texmelucan de Labastida,Mexico,MX,19.28431,-98.43885,155738,America/Mexico_City
San Nicolás de los Garza,Mexico,MX,25.74167,-100.30222,443273,America/Monterrey
San Pablo de las Salinas,Mexico,MX,19.66658,-99.09477,156191,America/Mexico_City
San Pedro Garza García,Mexico,MX,25.6604,-100.40651,132128,America/Monterrey
Santa Catarina,Mexico,MX,25.67325,-100.45813,268347,America/Monterrey
Santa María Chimalhuacán,Mexico,MX,19.42155,-98.95038,612383,America/Mexico_City
Santiago de Querétaro,Mexico,MX,20.58806,-100.38806,1594212,America/Mexico_City
Soledad de Graciano Sánchez,Mexico,MX,22.18912,-100.93792,332072,America/Mexico_City
Tampico,Mexico,MX,22.28519,-97.87777,309003,America/Monterrey
Tapachula,Mexico,MX,14.90541,-92.25891,353706,America/Merida
Tehuacán,Mexico,MX,18.46422,-97.39735,248716,America/Mexico_City
Tepexpan,Mexico,MX,19.61387,-98.9364,102667,America/Mexico_City
Tepic,Mexico,MX,21.50733,-104.89332,332863,America/Mazatlan
Texcoco de Mora,Mexico,MX,19.51194,-98.88293,105165,America/Mexico_City
Tijuana,Mexico,MX,32.5027,-117.00371,1922523,America/Tijuana
Tlalnepantla,Mexico,MX,19.54005,-99.19538,653410,America/Mexico_City
Tlalpan,Mexico,MX,19.29513,-99.16206,574577,America/Mexico_City
Tlaquepaque,Mexico,MX,20.64121,-103.29342,650123,America/Mexico_City
Tláhuac,Mexico,MX,19.28689,-99.00507,305076,America/Mexico_City
Toluca,Mexico,MX,19.28786,-99.65324,489333,America/Mexico_City
Tonalá,Mexico,MX,20.62263,-103.24168,408759,America/Mexico_City
Tonalá,Mexico,MX,16.09007,-93.7546,35322,America/Mexico_City
Torreón,Mexico,MX,25.54389,-103.41898,735340,America/Monterrey
Tulancingo,Mexico,MX,20.08355,-98.36288,102406,America/Mexico_City
Tuxtepec,Mexico,MX,18.0883,-96.12535,101810,America/Mexico_City
Tuxtla,Mexico,MX,16.75357,-93.11578,604147,America/Merida
Uruapan,Mexico,MX,19.41116,-102.05644,299523,America/Mexico_City
Venustiano Carranza,Mexico,MX,19.44361,-99.10499,430978,America/Mexico_City
Venustiano Carranza,Mexico,MX,16.33851,-92.56317,15496,America/Mexico_City
Veracruz,Mexico,MX,19.18095,-96.1429,428323,America/Mexico_City
Victoria de Durango,Mexico,MX,24.02032,-104.65756,518709,America/Monterrey
Villahermosa,Mexico,MX,17.98625,-92.93928,353577,America/Merida
Xalapa de Enríquez,Mexico,MX,19.53124,-96.91589,424755,America/Mexico_City
Xico,Mexico,MX,19.42178,-97.00819,18652,America/Mexico_City
Xico,Mexico,MX,19.27032,-98.95088,384327,America/Mexico_City
Xochimilco,Mexico,MX,19.25465,-99.10356,407885,America/Mexico_City
Zacatecas,Mexico,MX,22.76843,-102.58141,129011,America/Mexico_City
Zamora,Mexico,MX,19.9855,-102.28387,141627,America/Mexico_City
Zapopan,Mexico,MX,20.72111,-103.38742,1476491,America/Mexico_City
Álvaro Obregón,Mexico,MX,19.35867,-99.20329,726664,America/Mexico_City
Bender,"Moldova, Republic of",MD,46.83158,29.47671,110175,Europe/Chisinau
Bălţi,"Moldova, Republic of",MD,47.76291,27.92854,125000,Europe/Chisinau
Chisinau,"Moldova, Republic of",MD,47.00902,28.85938,635994,Europe/Chisinau
Tiraspol,"Moldova, Republic of",MD,46.84275,29.6284,157000,Europe/Chisinau
Ulan Bator,Mongolia,MN,47.90771,106.88324,844818,Asia/Ulaanbaatar
Podgorica,Montenegro,ME,42.44124,19.26309,236852,Europe/Podgorica
Agadir,Morocco,MA,30.42018,-9.59815,698310,Africa/Casablanca
Ait Melloul,Morocco,MA,30.34164,-9.50356,187652,Africa/Casablanca
Al Fqih Ben Çalah,Morocco,MA,32.50213,-6.68771,111402,Africa/Casablanca
Al Hoceïma,Morocco,MA,35.25165,-3.93723,395644,Africa/Casablanca
Beni Mellal,Morocco,MA,32.33725,-6.34983,210397,Africa/Casablanca
Berkane,Morocco,MA,34.92,-2.32,119284,Africa/Casablanca
Berrechid,Morocco,MA,33.26553,-7.58754,149201,Africa/Casablanca
Bouskoura,Morocco,MA,33.44976,-7.65239,112501,Africa/Casablanca
Casablanca,Morocco,MA,33.58831,-7.61138,3665954,Africa/Casablanca
Dar Bouazza,Morocco,MA,33.51535,-7.81677,165295,Africa/Casablanca
Dchira El Jihadia,Morocco,MA,30.37345,-9.54761,109564,Africa/Casablanca
El Jadida,Morocco,MA,33.25682,-8.50882,212863,Africa/Casablanca
El Kelaa des Srarhna,Morocco,MA,32.05121,-7.41079,103982,Africa/Casablanca
Errachidia,Morocco,MA,31.9314,-4.42663,100870,Africa/Casablanca
Fes,Morocco,MA,34.03313,-5.00028,1191905,Africa/Casablanca
Fès al Bali,Morocco,MA,34.0701,-4.95473,156000,Africa/Casablanca
Guelmim,Morocco,MA,28.98696,-10.05738,129200,Africa/Casablanca
Inezgane,Morocco,MA,30.35535,-9.53639,142320,Africa/Casablanca
Kenitra,Morocco,MA,34.26101,-6.5802,470949,Africa/Casablanca
Khemisset,Morocco,MA,33.82404,-6.06627,143640,Africa/Casablanca
Khenifra,Morocco,MA,32.93492,-5.66167,128318,Africa/Casablanca
Khouribga,Morocco,MA,32.88108,-6.9063,214241,Africa/Casablanca
Ksar El Kebir,Morocco,MA,35.00044,-5.90378,138262,Africa/Casablanca
Larache,Morocco,MA,35.19321,-6.15572,136505,Africa/Casablanca
Marrakesh,Morocco,MA,31.63416,-7.99994,995871,Africa/Casablanca
Meknes,Morocco,MA,33.89352,-5.54727,568295,Africa/Casablanca
Mohammedia,Morocco,MA,33.68607,-7.38298,227799,Africa/Casablanca
Nador,Morocco,MA,35.16813,-2.93352,176600,Africa/Casablanca
Oued Zem,Morocco,MA,32.8627,-6.57359,104029,Africa/Casablanca
Oujda,Morocco,MA,34.68139,-1.90858,539711,Africa/Casablanca
Rabat,Morocco,MA,34.01325,-6.83255,1655753,Africa/Casablanca
Safi,Morocco,MA,32.29939,-9.23718,336883,Africa/Casablanca
Salé,Morocco,MA,34.0531,-6.79846,972299,Africa/Casablanca
Salé Al Jadida,Morocco,MA,33.99722,-6.74047,200000,Africa/Casablanca
Settat,Morocco,MA,33.00103,-7.61662,155333,Africa/Casablanca
Sidi Slimane,Morocco,MA,34.26479,-5.92598,101541,Africa/Casablanca
Tangier,Morocco,MA,35.76727,-5.79975,1035141,Africa/Casablanca
Taourirt,Morocco,MA,34.40731,-2.89732,112908,Africa/Casablanca
Taza,Morocco,MA,34.21,-4.01,162110,Africa/Casablanca
Temara,Morocco,MA,33.92866,-6.90656,342345,Africa/Casablanca
Tétouan,Morocco,MA,35.57845,-5.36837,415810,Africa/Casablanca
Angoche,Mozambique,MZ,-16.2325,39.90861,104540,Africa/Maputo
Beira,Mozambique,MZ,-19.84361,34.83889,687764,Africa/Maputo
Chimoio,Mozambique,MZ,-19.11639,33.48333,422046,Africa/Maputo
Gurúè,Mozambique,MZ,-15.46694,36.97778,168971,Africa/Maputo
Lichinga,Mozambique,MZ,-13.31278,35.24056,281341,Africa/Maputo
Mandimba,Mozambique,MZ,-14.3525,35.65056,118922,Africa/Maputo
Maputo,Mozambique,MZ,-25.96553,32.58322,1254837,Africa/Maputo
Matola,Mozambique,MZ,-25.96222,32.45889,1198988,Africa/Maputo
Maxixe,Mozambique,MZ,-23.85972,35.34722,126408,Africa/Maputo
Mocuba,Mozambique,MZ,-16.8375,36.98556,196001,Africa/Maputo
Nacala,Mozambique,MZ,-14.56257,40.68538,239808,Africa/Maputo
Nampula,Mozambique,MZ,-15.11646,39.2666,770379,Africa/Maputo
Pemba,Mozambique,MZ,-12.97395,40.51775,232932,Africa/Maputo
Quelimane,Mozambique,MZ,-17.87861,36.88833,349842,Africa/Maputo
Ressano Garcia,Mozambique,MZ,-25.44278,31.99528,110000,Africa/Maputo
Tete,Mozambique,MZ,-16.15639,33.58667,357000,Africa/Maputo
Xai-Xai,Mozambique,MZ,-25.05194,33.64417,154356,Africa/Maputo
Amarapura,Myanmar,MM,21.90709,96.04894,237618,Asia/Yangon
Ann,Myanmar,MM,19.79537,94.04791,119714,Asia/Yangon
Bago,Myanmar,MM,17.33521,96.48135,244376,Asia/Yangon
Dawei,Myanmar,MM,14.0823,98.19151,136783,Asia/Yangon
Hinthada,Myanmar,MM,17.64944,95.45705,134947,Asia/Yangon
Insein,Myanmar,MM,16.88874,96.10257,247675,Asia/Yangon
Kalemyo,Myanmar,MM,23.19014,94.06405,348573,Asia/Yangon
Kyain Seikgyi Township,Myanmar,MM,15.82288,98.25257,246065,Asia/Yangon
Kyaukpyu,Myanmar,MM,19.42793,93.55134,180000,Asia/Yangon
Kēng Tung,Myanmar,MM,21.63093,99.92676,171620,Asia/Yangon
Lashio,Myanmar,MM,22.9359,97.7498,131016,Asia/Yangon
Mandalay,Myanmar,MM,21.97473,96.08359,1208099,Asia/Yangon
Mawlamyine,Myanmar,MM,16.49051,97.62825,438861,Asia/Yangon
Meiktila,Myanmar,MM,20.87776,95.85844,177442,Asia/Yangon
Monywa,Myanmar,MM,22.10856,95.13583,182011,Asia/Yangon
Mu-se,Myanmar,MM,23.99742,97.90109,165022,Asia/Yangon
Myeik,Myanmar,MM,12.43954,98.60028,173298,Asia/Yangon
Myingyan,Myanmar,MM,21.46002,95.3884,141713,Asia/Yangon
Nay Pyi Taw,Myanmar,MM,19.745,96.12972,925000,Asia/Yangon
Pakokku,Myanmar,MM,21.33489,95.08438,126938,Asia/Yangon
Pathein,Myanmar,MM,16.77919,94.73212,237089,Asia/Yangon
Pyay,Myanmar,MM,18.81996,95.21562,135308,Asia/Yangon
Pyin Oo Lwin,Myanmar,MM,22.03501,96.45683,117303,Asia/Yangon
Sittwe,Myanmar,MM,20.14624,92.89835,177743,Asia/Yangon
Taunggyi,Myanmar,MM,20.78919,97.03776,160115,Asia/Yangon
Taungoo,Myanmar,MM,18.94291,96.43408,106945,Asia/Yangon
Thaton,Myanmar,MM,16.91867,97.37001,123727,Asia/Yangon
Yangon,Myanmar,MM,16.80528,96.15611,4477638,Asia/Yangon
Yawnghwe,Myanmar,MM,20.65973,96.93376,188083,Asia/Yangon
Yenangyaung,Myanmar,MM,20.46504,94.8712,110553,Asia/Yangon
Bharatpur,Nepal,NP,27.6768,84.43589,369377,Asia/Kathmandu
Biratnagar,Nepal,NP,26.45505,87.27007,244750,Asia/Kathmandu
Birendranagar,Nepal,NP,28.59669,81.61658,154886,Asia/Kathmandu
Birgañj,Nepal,NP,27.01709,84.8808,268273,Asia/Kathmandu
Butwāl,Nepal,NP,27.70055,83.44836,195054,Asia/Kathmandu
Dhangaḍhi̇̄,Nepal,NP,28.70159,80.58991,204788,Asia/Kathmandu
Dharān,Nepal,NP,26.81436,87.27972,173096,Asia/Kathmandu
Hetauda,Nepal,NP,27.42839,85.03219,195951,Asia/Kathmandu
Janakpur,Nepal,NP,26.72882,85.92628,195438,Asia/Kathmandu
Kathmandu,Nepal,NP,27.70169,85.3206,1442271,Asia/Kathmandu
Lahān,Nepal,NP,26.72022,86.48258,102955,Asia/Kathmandu
Madhyapur Thimi,Nepal,NP,27.68056,85.3875,119955,Asia/Kathmandu
Nepalgunj,Nepal,NP,28.05,81.61667,166258,Asia/Kathmandu
Pokhara,Nepal,NP,28.26689,83.96851,599504,Asia/Kathmandu
Pātan,Nepal,NP,27.67658,85.31417,299283,Asia/Kathmandu
's-Hertogenbosch,Netherlands,NL,51.69917,5.30417,134520,Europe/Amsterdam
Almere Stad,Netherlands,NL,52.37025,5.21413,176432,Europe/Amsterdam
Amersfoort,Netherlands,NL,52.155,5.3875,139914,Europe/Amsterdam
Amsterdam,Netherlands,NL,52.37403,4.88969,741636,Europe/Amsterdam
Apeldoorn,Netherlands,NL,52.21,5.96944,136670,Europe/Amsterdam
Arnhem,Netherlands,NL,51.98,5.91111,141674,Europe/Amsterdam
Breda,Netherlands,NL,51.58656,4.77596,167673,Europe/Amsterdam
Dordrecht,Netherlands,NL,51.81,4.67361,119260,Europe/Amsterdam
Eindhoven,Netherlands,NL,51.44083,5.47778,209620,Europe/Amsterdam
Enschede,Netherlands,NL,52.21833,6.89583,153655,Europe/Amsterdam
Groningen,Netherlands,NL,53.21917,6.56667,238147,Europe/Amsterdam
Haarlem,Netherlands,NL,52.38084,4.63683,147590,Europe/Amsterdam
Hengelo,Netherlands,NL,52.26583,6.79306,102773,Europe/Amsterdam
Hoofddorp,Netherlands,NL,52.3025,4.68889,132734,Europe/Amsterdam
Leiden,Netherlands,NL,52.15833,4.49306,119713,Europe/Amsterdam
Maastricht,Netherlands,NL,50.84833,5.68889,122378,Europe/Amsterdam
Nijmegen,Netherlands,NL,51.8425,5.85278,158732,Europe/Amsterdam
Rotterdam,Netherlands,NL,51.9225,4.47917,598199,Europe/Amsterdam
The Hague,Netherlands,NL,52.07667,4.29861,474292,Europe/Amsterdam
Tilburg,Netherlands,NL,51.55551,5.0913,199613,Europe/Amsterdam
Utrecht,Netherlands,NL,52.09083,5.12222,375161,Europe/Amsterdam
Venlo,Netherlands,NL,51.37,6.16806,101603,Europe/Amsterdam
Zaanstad,Netherlands,NL,52.45313,4.81356,140085,Europe/Amsterdam
Zoetermeer,Netherlands,NL,52.0575,4.49306,115845,Europe/Amsterdam
Zwolle,Netherlands,NL,52.5125,6.09444,129840,Europe/Amsterdam
Auckland,New Zealand,NZ,-36.84853,174.76349,1530500,Pacific/Auckland
Christchurch,New Zealand,NZ,-43.53333,172.63333,412000,Pacific/Auckland
Dunedin,New Zealand,NZ,-45.87416,170.50361,131800,Pacific/Auckland
Hamilton,New Zealand,NZ,-37.78333,175.28333,189700,Pacific/Auckland
Lower Hutt,New Zealand,NZ,-41.21667,174.91667,113400,Pacific/Auckland
Manukau City,New Zealand,NZ,-36.99282,174.87986,362000,Pacific/Auckland
North Shore,New Zealand,NZ,-36.8,174.75,258697,Pacific/Auckland
Tauranga,New Zealand,NZ,-37.68611,176.16667,155200,Pacific/Auckland
Wellington,New Zealand,NZ,-41.28664,174.77557,381900,Pacific/Auckland
Chinandega,Nicaragua,NI,12.62951,-87.13133,126387,America/Managua
León,Nicaragua,NI,12.43527,-86.87862,144538,America/Managua
Managua,Nicaragua,NI,12.13282,-86.2504,973087,America/Managua
Masaya,Nicaragua,NI,11.97316,-86.09587,130113,America/Managua
Matagalpa,Nicaragua,NI,12.92795,-85.91906,109089,America/Managua
Agadez,Niger,NE,16.97333,7.99111,149549,Africa/Niamey
Arlit,Niger,NE,18.73694,7.38528,106448,Africa/Niamey
Maradi,Niger,NE,13.5,7.10174,361702,Africa/Niamey
Niamey,Niger,NE,13.51366,2.1098,1323691,Africa/Niamey
Tahoua,Niger,NE,14.8888,5.2692,159468,Africa/Niamey
Zinder,Niger,NE,13.80716,8.9881,318874,Africa/Niamey
Aba,Nigeria,NG,5.10658,7.36667,1160000,Africa/Lagos
Abakaliki,Nigeria,NG,6.32485,8.11368,134102,Africa/Lagos
Abeokuta,Nigeria,NG,7.15571,3.34509,735000,Africa/Lagos
Abuja,Nigeria,NG,9.05785,7.49508,2690000,Africa/Lagos
Ado-Ekiti,Nigeria,NG,7.62329,5.22087,435000,Africa/Lagos
Ajegunle,Nigeria,NG,6.45197,3.33115,550000,Africa/Lagos
Akowonjo,Nigeria,NG,6.61012,3.30968,308900,Africa/Lagos
Akure,Nigeria,NG,7.25256,5.19312,730000,Africa/Lagos
Aliayabiagba,Nigeria,NG,6.45,3.33333,228000,Africa/Lagos
Alimosho,Nigeria,NG,6.60656,3.30235,308290,Africa/Lagos
Amaigbo,Nigeria,NG,5.78917,7.83829,127300,Africa/Lagos
Atani,Nigeria,NG,6.01277,6.74768,230000,Africa/Lagos
Awka,Nigeria,NG,6.21269,7.07199,167738,Africa/Lagos
Azare,Nigeria,NG,11.67478,10.19069,105687,Africa/Lagos
Bama,Nigeria,NG,11.52134,13.68952,118121,Africa/Lagos
Bauchi,Nigeria,NG,10.31032,9.84388,693700,Africa/Lagos
Benin City,Nigeria,NG,6.33815,5.62575,1782000,Africa/Lagos
Bida,Nigeria,NG,9.08044,6.0099,400000,Africa/Lagos
Birnin Kebbi,Nigeria,NG,12.45389,4.1975,108164,Africa/Lagos
Buguma,Nigeria,NG,4.73614,6.86236,135404,Africa/Lagos
Calabar,Nigeria,NG,4.95893,8.32695,540000,Africa/Lagos
Chakwama,Nigeria,NG,11.55965,9.66407,200000,Africa/Lagos
Ebute Ikorodu,Nigeria,NG,6.60086,3.48818,535619,Africa/Lagos
Efon-Alaaye,Nigeria,NG,7.65649,4.92235,279319,Africa/Lagos
Ejigbo,Nigeria,NG,7.90303,4.31364,138357,Africa/Lagos
Enugu,Nigeria,NG,6.44132,7.49883,950000,Africa/Lagos
Esuk Oron,Nigeria,NG,4.80293,8.25341,112033,Africa/Lagos
Funtua,Nigeria,NG,11.52351,7.31174,136811,Africa/Lagos
Gashua,Nigeria,NG,12.87398,11.04057,125817,Africa/Lagos
Gboko,Nigeria,NG,7.32275,9.00108,365000,Africa/Lagos
Gbongan,Nigeria,NG,7.47734,4.35351,139485,Africa/Lagos
Gombe,Nigeria,NG,10.28969,11.16729,560000,Africa/Lagos
Gusau,Nigeria,NG,12.17024,6.66412,226857,Africa/Lagos
Hadejia,Nigeria,NG,12.45347,10.04115,110753,Africa/Lagos
Ibadan,Nigeria,NG,7.37756,3.90591,3649000,Africa/Lagos
Igboho,Nigeria,NG,8.83784,3.75628,136764,Africa/Lagos
Ijebu Ode,Nigeria,NG,6.81944,3.91731,360000,Africa/Lagos
Ijebu-Igbo,Nigeria,NG,6.97198,3.99938,109261,Africa/Lagos
Ijero-Ekiti,Nigeria,NG,7.81514,5.06716,167632,Africa/Lagos
Ikare,Nigeria,NG,7.52591,5.75342,465000,Africa/Lagos
Ikeja,Nigeria,NG,6.59651,3.34205,313196,Africa/Lagos
Ikere-Ekiti,Nigeria,NG,7.49748,5.23041,103054,Africa/Lagos
Ikire,Nigeria,NG,7.36983,4.1863,222160,Africa/Lagos
Ikirun,Nigeria,NG,7.91283,4.66741,134240,Africa/Lagos
Ikot Ekpene,Nigeria,NG,5.18194,7.71481,254806,Africa/Lagos
Ila Orangun,Nigeria,NG,8.01714,4.90421,179192,Africa/Lagos
Ile-Ife,Nigeria,NG,7.4824,4.56032,560000,Africa/Lagos
Ilesa,Nigeria,NG,7.62789,4.74161,325000,Africa/Lagos
Ilobu,Nigeria,NG,7.83879,4.48672,118089,Africa/Lagos
Ilorin,Nigeria,NG,8.49664,4.54214,1080000,Africa/Lagos
Inisa,Nigeria,NG,7.84855,4.32981,164161,Africa/Lagos
Irewe,Nigeria,NG,6.41692,3.14058,139494,Africa/Lagos
Ise-Ekiti,Nigeria,NG,7.46478,5.42333,190063,Africa/Lagos
Iseyin,Nigeria,NG,7.97022,3.59626,365300,Africa/Lagos
Iwo,Nigeria,NG,7.63527,4.18156,250443,Africa/Lagos
Jalingo,Nigeria,NG,8.89367,11.3596,117757,Africa/Lagos
